Date,Price
1/28/2008,2014.24
1/29/2008,2043.63
1/30/2008,2028.61
1/31/2008,2044.11
2/1/2008,2075.7
2/4/2008,2088.04
2/5/2008,2019.11
2/6/2008,2002.83
2/7/2008,1963.31
2/8/2008,1961.5
2/11/2008,1947.88
2/12/2008,2002.94
2/13/2008,1994.74
2/14/2008,2023.65
2/15/2008,2004.56
2/18/2008,2024.07
2/19/2008,2045.31
2/20/2008,1998.52
2/21/2008,2035.64
2/22/2008,2023.98
2/25/2008,2058.1
2/26/2008,2086.12
2/27/2008,2119.24
2/28/2008,2097.26
2/29/2008,2070.06
3/3/2008,2031.53
3/4/2008,2014.01
3/5/2008,2036.12
3/6/2008,2037.75
3/7/2008,2001.96
3/10/2008,1979.25
3/11/2008,1991.41
3/12/2008,2036.76
3/13/2008,2015.98
3/14/2008,1999.3
3/17/2008,1939.07
3/18/2008,1990.01
3/19/2008,1975.18
3/20/2008,1945.19
3/21/2008,1952.66
3/24/2008,1946.06
3/25/2008,2026.56
3/26/2008,2037.16
3/27/2008,2050.31
3/28/2008,2045.44
3/31/2008,2038.62
4/1/2008,2057.04
4/2/2008,2096.38
4/3/2008,2103.32
4/4/2008,2119.67
4/7/2008,2133.55
4/8/2008,2109.08
4/9/2008,2098.13
4/10/2008,2093.19
4/11/2008,2085.38
4/14/2008,2061.17
4/15/2008,2066.99
4/16/2008,2115.44
4/17/2008,2106.77
4/18/2008,2116.31
4/21/2008,2139.99
4/22/2008,2131.55
4/23/2008,2134.18
4/24/2008,2111.97
4/25/2008,2135.77
4/28/2008,2149.62
4/29/2008,2138.39
4/30/2008,2139.53
5/1/2008,2126.61
5/2/2008,2158.05
5/5/2008,2164.1
5/6/2008,2166.69
5/7/2008,2162.41
5/8/2008,2164.79
5/9/2008,2137.75
5/12/2008,2150.64
5/13/2008,2149.22
5/14/2008,2154.69
5/15/2008,2171.51
5/16/2008,2194.13
5/19/2008,2206.72
5/20/2008,2186.79
5/21/2008,2178.56
5/22/2008,2177.42
5/23/2008,2157.33
5/26/2008,2140.76
5/27/2008,2135.58
5/28/2008,2130.21
5/29/2008,2133.91
5/30/2008,2145.47
6/2/2008,2137.89
6/3/2008,2131.39
6/4/2008,2121
6/5/2008,2118.15
6/6/2008,2115.92
6/9/2008,2093.75
6/10/2008,2044.95
6/11/2008,2031.42
6/12/2008,2011.9
6/13/2008,2016.38
6/16/2008,2033.92
6/17/2008,2046.67
6/18/2008,2031.73
6/19/2008,2008.49
6/20/2008,1991.94
6/23/2008,1972.39
6/24/2008,1973.47
6/25/2008,1981.98
6/26/2008,1968.45
6/27/2008,1957.23
6/30/2008,1967.19
7/1/2008,1934.39
7/2/2008,1926.09
7/3/2008,1917.68
7/4/2008,1902.49
7/7/2008,1916.4
7/8/2008,1886.68
7/9/2008,1917.95
7/10/2008,1896.38
7/11/2008,1874.97
7/14/2008,1878.41
7/15/2008,1851.32
7/16/2008,1845.93
7/17/2008,1889.85
7/18/2008,1897.58
7/21/2008,1912.5
7/22/2008,1914.93
7/23/2008,1933.65
7/24/2008,1921.24
7/25/2008,1901.04
7/28/2008,1893.62
7/29/2008,1873.59
7/30/2008,1899.13
7/31/2008,1902.74
8/1/2008,1871.92
8/4/2008,1853.41
8/5/2008,1871.35
8/6/2008,1885.92
8/7/2008,1871.94
8/8/2008,1848.46
8/11/2008,1871.33
8/12/2008,1856.67
8/13/2008,1813.59
8/14/2008,1818.44
8/15/2008,1803.32
8/18/2008,1809.12
8/19/2008,1766.49
8/20/2008,1774.13
8/21/2008,1778.54
8/22/2008,1788.11
8/25/2008,1789.15
8/26/2008,1774.49
8/27/2008,1781.27
8/28/2008,1800.63
8/29/2008,1821.06
9/1/2008,1795.66
9/2/2008,1792.11
9/3/2008,1768.51
9/4/2008,1723.52
9/5/2008,1677.89
9/8/2008,1728.16
9/9/2008,1704.72
9/10/2008,1686.09
9/11/2008,1657.63
9/12/2008,1705.6
9/15/2008,1665.87
9/16/2008,1609.82
9/17/2008,1592.77
9/18/2008,1589.38
9/19/2008,1703.49
9/22/2008,1713.82
9/23/2008,1698.64
9/24/2008,1685.92
9/25/2008,1701.36
9/26/2008,1672.49
9/29/2008,1588.97
9/30/2008,1553.15
10/1/2008,1568.2
10/2/2008,1528.46
10/3/2008,1545.35
10/6/2008,1428.22
10/7/2008,1426.09
10/8/2008,1335.74
10/9/2008,1321.18
10/10/2008,1209.71
10/13/2008,1303.82
10/14/2008,1376.46
10/15/2008,1310.84
10/16/2008,1218.07
10/17/2008,1260.49
10/20/2008,1299.78
10/21/2008,1301.31
10/22/2008,1216.43
10/23/2008,1204.01
10/24/2008,1137.55
10/27/2008,1080.73
10/28/2008,1110.16
10/29/2008,1205.24
10/30/2008,1245.11
10/31/2008,1238.81
11/3/2008,1253.93
11/4/2008,1321.56
11/5/2008,1330.86
11/6/2008,1239.64
11/7/2008,1241.58
11/10/2008,1264.34
11/11/2008,1198.85
11/12/2008,1170.39
11/13/2008,1148.02
11/14/2008,1164.81
11/17/2008,1142.02
11/18/2008,1136.82
11/19/2008,1104.11
11/20/2008,1051.92
11/21/2008,1044.23
11/24/2008,1118.76
11/25/2008,1150.03
11/26/2008,1141.11
11/27/2008,1163.19
11/28/2008,1168.23
12/1/2008,1115.62
12/2/2008,1116.66
12/3/2008,1124.27
12/4/2008,1120.9
12/5/2008,1087.67
12/8/2008,1165.24
12/9/2008,1176.93
12/10/2008,1191.1
12/11/2008,1209.69
12/12/2008,1179.03
12/15/2008,1212.73
12/16/2008,1218.05
12/17/2008,1259.89
12/18/2008,1264.97
12/19/2008,1225.08
12/22/2008,1211.56
12/23/2008,1209.34
12/24/2008,1201.83
12/25/2008,1207.45
12/26/2008,1210.75
12/29/2008,1234.57
12/30/2008,1245
12/31/2008,1237.42
1/1/2009,1237.42
1/2/2009,1265.61
1/5/2009,1265.61
1/6/2009,1264.02
1/7/2009,1281.02
1/8/2009,1270.93
1/9/2009,1255.32
1/12/2009,1232.26
1/13/2009,1190.74
1/14/2009,1159.79
1/15/2009,1130.61
1/16/2009,1155.49
1/19/2009,1139.04
1/20/2009,1102.84
1/21/2009,1095.16
1/22/2009,1094.19
1/23/2009,1069.77
1/26/2009,1108.1
1/27/2009,1130.35
1/28/2009,1155.7
1/29/2009,1139.8
1/30/2009,1115.14
2/2/2009,1087.24
2/3/2009,1111.98
2/4/2009,1130.47
2/5/2009,1122.75
2/6/2009,1140.18
2/9/2009,1153.78
2/10/2009,1129.97
2/11/2009,1120.17
2/12/2009,1095.48
2/13/2009,1106.1
2/16/2009,1089.03
2/17/2009,1049.74
2/18/2009,1037.97
2/19/2009,1047.71
2/20/2009,1013.13
2/23/2009,1010.82
2/24/2009,993.86
2/25/2009,994.35
2/26/2009,1007.42
2/27/2009,997.65
3/2/2009,948.07
3/3/2009,930.48
3/4/2009,952.65
3/5/2009,935.58
3/6/2009,925.92
3/9/2009,911.39
3/10/2009,948.97
3/11/2009,961.63
3/12/2009,958.4
3/13/2009,980.53
3/16/2009,1009.47
3/17/2009,1010.61
3/18/2009,1016.07
3/19/2009,1067.45
3/20/2009,1054.6
3/23/2009,1086.2
3/24/2009,1093.65
3/25/2009,1099.18
3/26/2009,1104.18
3/27/2009,1083.64
3/30/2009,1036.1
3/31/2009,1056.23
4/1/2009,1071.1
4/2/2009,1134.73
4/3/2009,1127.45
4/6/2009,1120.33
4/7/2009,1106.74
4/8/2009,1098.82
4/9/2009,1124.08
4/10/2009,1125.77
4/13/2009,1134.66
4/14/2009,1145.97
4/15/2009,1135.27
4/16/2009,1148.92
4/17/2009,1158.53
4/20/2009,1125.7
4/21/2009,1120.13
4/22/2009,1132.07
4/23/2009,1137.08
4/24/2009,1165.07
4/27/2009,1162.64
4/28/2009,1138.3
4/29/2009,1165.21
4/30/2009,1185.84
5/1/2009,1186.46
5/4/2009,1210.18
5/5/2009,1218.2
5/6/2009,1228.25
5/7/2009,1245.78
5/8/2009,1266.12
5/11/2009,1267.39
5/12/2009,1264.13
5/13/2009,1241.92
5/14/2009,1231.43
5/15/2009,1246.07
5/18/2009,1250.68
5/19/2009,1280.6
5/20/2009,1300.14
5/21/2009,1280.63
5/22/2009,1290.21
5/25/2009,1293.4
5/26/2009,1300.79
5/27/2009,1308.52
5/28/2009,1293.57
5/29/2009,1317.31
6/1/2009,1348.45
6/2/2009,1361.36
6/3/2009,1338
6/4/2009,1328.86
6/5/2009,1321.77
6/8/2009,1304.66
6/9/2009,1318.51
6/10/2009,1337.32
6/11/2009,1352.63
6/12/2009,1347.5
6/15/2009,1310.36
6/16/2009,1304.56
6/17/2009,1289.03
6/18/2009,1293.36
6/19/2009,1305.8
6/22/2009,1281.22
6/23/2009,1274.95
6/24/2009,1299.09
6/25/2009,1288.25
6/26/2009,1305.82
6/29/2009,1313.93
6/30/2009,1307.16
7/1/2009,1325.58
7/2/2009,1295.15
7/3/2009,1291.84
7/6/2009,1276.06
7/7/2009,1272.48
7/8/2009,1251.65
7/9/2009,1261.18
7/10/2009,1251.92
7/13/2009,1256.96
7/14/2009,1277.72
7/15/2009,1310.08
7/16/2009,1320.25
7/17/2009,1325.05
7/20/2009,1344.06
7/21/2009,1364.11
7/22/2009,1367.1
7/23/2009,1385.79
7/24/2009,1387.3
7/27/2009,1396.42
7/28/2009,1391.68
7/29/2009,1387.03
7/30/2009,1410.91
7/31/2009,1425.4
8/3/2009,1460.58
8/4/2009,1457.14
8/5/2009,1446.87
8/6/2009,1452.56
8/7/2009,1445.18
8/10/2009,1442.28
8/11/2009,1434.22
8/12/2009,1442.24
8/13/2009,1464.94
8/14/2009,1458.43
8/17/2009,1414.91
8/18/2009,1429.09
8/19/2009,1434.32
8/20/2009,1453.66
8/21/2009,1473.47
8/24/2009,1495.06
8/25/2009,1499.02
8/26/2009,1489.98
8/27/2009,1483.19
8/28/2009,1507.41
8/31/2009,1498.97
9/1/2009,1478.25
9/2/2009,1462.06
9/3/2009,1461.47
9/4/2009,1471.12
9/7/2009,1497.58
9/8/2009,1520.64
9/9/2009,1533.49
9/10/2009,1541.09
9/11/2009,1552.94
9/14/2009,1541.27
9/15/2009,1538
9/16/2009,1565.24
9/17/2009,1580.58
9/18/2009,1571.51
9/21/2009,1553.61
9/22/2009,1575.24
9/23/2009,1577.08
9/24/2009,1554.09
9/25/2009,1542.95
9/28/2009,1549.41
9/29/2009,1545.54
9/30/2009,1552.84
10/1/2009,1524.76
10/2/2009,1496.75
10/5/2009,1502.49
10/6/2009,1541.1
10/7/2009,1539.76
10/8/2009,1567.44
10/9/2009,1563.81
10/12/2009,1573.34
10/13/2009,1566.93
10/14/2009,1596.36
10/15/2009,1602.32
10/16/2009,1586.15
10/19/2009,1611.26
10/20/2009,1610.48
10/21/2009,1617.99
10/22/2009,1600.6
10/23/2009,1593.8
10/26/2009,1576.87
10/27/2009,1561.43
10/28/2009,1532.75
10/29/2009,1548.82
10/30/2009,1532.74
11/2/2009,1531.92
11/3/2009,1509.49
11/4/2009,1538.62
11/5/2009,1545.48
11/6/2009,1553.06
11/9/2009,1587.02
11/10/2009,1584.77
11/11/2009,1591.18
11/12/2009,1581.11
11/13/2009,1587.96
11/16/2009,1612.39
11/17/2009,1594.39
11/18/2009,1599.24
11/19/2009,1568.37
11/20/2009,1556.43
11/23/2009,1590.7
11/24/2009,1576.77
11/25/2009,1597.04
11/26/2009,1555.46
11/27/2009,1553.26
11/30/2009,1559.57
12/1/2009,1600.77
12/2/2009,1604.86
12/3/2009,1612.59
12/4/2009,1600.7
12/7/2009,1594.5
12/8/2009,1574.09
12/9/2009,1560.1
12/10/2009,1563.64
12/11/2009,1563.32
12/14/2009,1577.69
12/15/2009,1565.94
12/16/2009,1584.86
12/17/2009,1548.96
12/18/2009,1535.58
12/21/2009,1550.08
12/22/2009,1553.72
12/23/2009,1567.79
12/24/2009,1574.59
12/25/2009,1572.84
12/28/2009,1583.98
12/29/2009,1591.62
12/30/2009,1573.17
12/31/2009,1580.77
1/1/2010,1580.77
1/4/2010,1610.99
1/5/2010,1615.85
1/6/2010,1615.26
1/7/2010,1608.36
1/8/2010,1617.66
1/11/2010,1640.24
1/12/2010,1636.12
1/13/2010,1628.13
1/14/2010,1642.2
1/15/2010,1626.76
1/18/2010,1632.92
1/19/2010,1627.57
1/20/2010,1593.99
1/21/2010,1576.31
1/22/2010,1565.9
1/25/2010,1556.99
1/26/2010,1548.17
1/27/2010,1532.07
1/28/2010,1517.2
1/29/2010,1510.61
2/1/2010,1513.57
2/2/2010,1536.12
2/3/2010,1527.8
2/4/2010,1488.6
2/5/2010,1451.53
2/8/2010,1458
2/9/2010,1461.46
2/10/2010,1464.88
2/11/2010,1465.46
2/12/2010,1465.74
2/15/2010,1465.23
2/16/2010,1484.76
2/17/2010,1502.9
2/18/2010,1505.76
2/19/2010,1490.05
2/22/2010,1507.97
2/23/2010,1497.78
2/24/2010,1496.88
2/25/2010,1473.84
2/26/2010,1497.34
3/1/2010,1498.76
3/2/2010,1516.31
3/3/2010,1537.86
3/4/2010,1527.84
3/5/2010,1544.99
3/8/2010,1557.44
3/9/2010,1553.36
3/10/2010,1562.32
3/11/2010,1563.33
3/12/2010,1574.25
3/15/2010,1559.59
3/16/2010,1577.63
3/17/2010,1592.68
3/18/2010,1578.6
3/19/2010,1572.09
3/22/2010,1571.3
3/23/2010,1578.99
3/24/2010,1560.54
3/25/2010,1567.06
3/26/2010,1572.26
3/29/2010,1580.52
3/30/2010,1581.38
3/31/2010,1584.28
4/1/2010,1602.65
4/2/2010,1604.42
4/5/2010,1602.13
4/6/2010,1601.25
4/7/2010,1598.85
4/8/2010,1587.86
4/9/2010,1609.68
4/12/2010,1624.04
4/13/2010,1614.73
4/14/2010,1630.33
4/15/2010,1636.19
4/16/2010,1612.57
4/19/2010,1591.93
4/20/2010,1604.62
4/21/2010,1598.57
4/22/2010,1575.1
4/23/2010,1580.98
4/26/2010,1597.1
4/27/2010,1565.8
4/28/2010,1533.25
4/29/2010,1548.39
4/30/2010,1551.03
5/3/2010,1540.18
5/4/2010,1496.85
5/5/2010,1472.87
5/6/2010,1435.69
5/7/2010,1391.29
5/10/2010,1469.54
5/11/2010,1448.75
5/12/2010,1460.63
5/13/2010,1465.13
5/14/2010,1417.82
5/17/2010,1396.61
5/18/2010,1408.22
5/19/2010,1374.39
5/20/2010,1351.69
5/21/2010,1354.83
5/24/2010,1346.9
5/25/2010,1305.12
5/26/2010,1324.11
5/27/2010,1359.55
5/28/2010,1367.03
5/31/2010,1363.93
6/1/2010,1364.46
6/2/2010,1349.3
6/3/2010,1374.52
6/4/2010,1345.97
6/7/2010,1315.11
6/8/2010,1310.97
6/9/2010,1331.67
6/10/2010,1354.77
6/11/2010,1362.6
6/14/2010,1393.31
6/15/2010,1402.96
6/16/2010,1411.2
6/17/2010,1414.82
6/18/2010,1419.16
6/21/2010,1439.11
6/22/2010,1423.54
6/23/2010,1405.14
6/24/2010,1395.48
6/25/2010,1382.04
6/28/2010,1394.33
6/29/2010,1351.41
6/30/2010,1348.11
7/1/2010,1337.85
7/2/2010,1347.38
7/5/2010,1340.91
7/6/2010,1380.27
7/7/2010,1389.39
7/8/2010,1410.4
7/9/2010,1414.96
7/12/2010,1414.56
7/13/2010,1438.61
7/14/2010,1451.46
7/15/2010,1449.4
7/16/2010,1432.15
7/19/2010,1422.18
7/20/2010,1415.32
7/21/2010,1420.35
7/22/2010,1445.68
7/23/2010,1453.44
7/26/2010,1469.15
7/27/2010,1475.31
7/28/2010,1482.56
7/29/2010,1485.63
7/30/2010,1474.91
8/2/2010,1517.29
8/3/2010,1526.79
8/4/2010,1513.75
8/5/2010,1517.55
8/6/2010,1522.43
8/9/2010,1529.73
8/10/2010,1505.14
8/11/2010,1462.12
8/12/2010,1452.1
8/13/2010,1449.89
8/16/2010,1457.92
8/17/2010,1470.65
8/18/2010,1469.64
8/19/2010,1461.14
8/20/2010,1430.88
8/23/2010,1435.77
8/24/2010,1420.88
8/25/2010,1400.6
8/26/2010,1420.64
8/27/2010,1427.76
8/30/2010,1432.56
8/31/2010,1425.72
9/1/2010,1465.67
9/2/2010,1471.96
9/3/2010,1484.97
9/6/2010,1497.06
9/7/2010,1481.48
9/8/2010,1485.17
9/9/2010,1500.27
9/10/2010,1498.49
9/13/2010,1523.26
9/14/2010,1533.64
9/15/2010,1531.77
9/16/2010,1525.81
9/17/2010,1522.54
9/20/2010,1540.72
9/21/2010,1540.27
9/22/2010,1551.05
9/23/2010,1545.07
9/24/2010,1564.68
9/27/2010,1567.19
9/28/2010,1568.67
9/29/2010,1570.36
9/30/2010,1561.01
10/1/2010,1567.83
10/4/2010,1555.9
10/5/2010,1586.44
10/6/2010,1605.1
10/7/2010,1612.09
10/8/2010,1610.6
10/11/2010,1611.6
10/12/2010,1596.77
10/13/2010,1622.69
10/14/2010,1641.29
10/15/2010,1631.22
10/18/2010,1632.08
10/19/2010,1609.3
10/20/2010,1626.62
10/21/2010,1632.23
10/22/2010,1623.69
10/25/2010,1636.9
10/26/2010,1619.59
10/27/2010,1598.55
10/28/2010,1616.59
10/29/2010,1616.41
11/1/2010,1617.3
11/2/2010,1633.83
11/3/2010,1627.93
11/4/2010,1675.07
11/5/2010,1671.56
11/8/2010,1663.84
11/9/2010,1670.72
11/10/2010,1639.61
11/11/2010,1640.29
11/12/2010,1631.09
11/15/2010,1630.1
11/16/2010,1597.47
11/17/2010,1601.23
11/18/2010,1628.07
11/19/2010,1625.79
11/22/2010,1616.92
11/23/2010,1584.6
11/24/2010,1587.81
11/25/2010,1591.96
11/26/2010,1569.5
11/29/2010,1545.59
11/30/2010,1535.13
12/1/2010,1560.54
12/2/2010,1595.08
12/3/2010,1617.47
12/6/2010,1611.63
12/7/2010,1624.45
12/8/2010,1613.27
12/9/2010,1619.74
12/10/2010,1623.18
12/13/2010,1646.29
12/14/2010,1652.08
12/15/2010,1638.41
12/16/2010,1629.47
12/17/2010,1621.56
12/20/2010,1624.62
12/21/2010,1643.76
12/22/2010,1644.16
12/23/2010,1645.57
12/24/2010,1647.15
12/27/2010,1642.55
12/28/2010,1647
12/29/2010,1653.84
12/30/2010,1649.69
12/31/2010,1658.3
1/3/2011,1660.07
1/4/2011,1668.83
1/5/2011,1647.73
1/6/2011,1648.65
1/7/2011,1644.57
1/10/2011,1631.6
1/11/2011,1640.36
1/12/2011,1668.49
1/13/2011,1692.31
1/14/2011,1688.94
1/17/2011,1683.79
1/18/2011,1705
1/19/2011,1705.37
1/20/2011,1672.17
1/21/2011,1688.58
1/24/2011,1704.02
1/25/2011,1701.66
1/26/2011,1710.98
1/27/2011,1715.65
1/28/2011,1694.83
1/31/2011,1696.38
2/1/2011,1725.24
2/2/2011,1736.89
2/3/2011,1722.97
2/4/2011,1723.5
2/7/2011,1733.31
2/8/2011,1747.52
2/9/2011,1740.72
2/10/2011,1725.59
2/11/2011,1723.88
2/14/2011,1727.59
2/15/2011,1732.37
2/16/2011,1740.02
2/17/2011,1753.83
2/18/2011,1758.97
2/21/2011,1746.35
2/22/2011,1731.55
2/23/2011,1721.79
2/24/2011,1714.78
2/25/2011,1731.57
2/28/2011,1749.01
3/1/2011,1748.25
3/2/2011,1736.23
3/3/2011,1743.22
3/4/2011,1745.76
3/7/2011,1736.84
3/8/2011,1728.43
3/9/2011,1728.44
3/10/2011,1694.76
3/11/2011,1686.08
3/14/2011,1658.17
3/15/2011,1597.15
3/16/2011,1600.76
3/17/2011,1628.9
3/18/2011,1640.99
3/21/2011,1666.85
3/22/2011,1683.86
3/23/2011,1680.3
3/24/2011,1697.54
3/25/2011,1696.89
3/28/2011,1691.83
3/29/2011,1684.54
3/30/2011,1702.66
3/31/2011,1702.55
4/1/2011,1709.08
4/4/2011,1719.51
4/5/2011,1712.84
4/6/2011,1723.46
4/7/2011,1717.73
4/8/2011,1740.76
4/11/2011,1740.99
4/12/2011,1718.8
4/13/2011,1730.89
4/14/2011,1724.81
4/15/2011,1721.6
4/18/2011,1685.75
4/19/2011,1693.04
4/20/2011,1737.57
4/21/2011,1756.24
4/22/2011,1756.45
4/25/2011,1751.51
4/26/2011,1759.81
4/27/2011,1762.67
4/28/2011,1792.8
4/29/2011,1797.52
5/2/2011,1809.61
5/3/2011,1796.57
5/4/2011,1779.32
5/5/2011,1755.56
5/6/2011,1755.85
5/9/2011,1731.26
5/10/2011,1750.71
5/11/2011,1748.82
5/12/2011,1725.1
5/13/2011,1718.07
5/16/2011,1711.88
5/17/2011,1692.07
5/18/2011,1708.02
5/19/2011,1713.75
5/20/2011,1702.63
5/23/2011,1661.43
5/24/2011,1669.59
5/25/2011,1673.23
5/26/2011,1684.84
5/27/2011,1708.5
5/30/2011,1707.57
5/31/2011,1732.84
6/1/2011,1727.19
6/2/2011,1701.51
6/3/2011,1704.72
6/6/2011,1698.74
6/7/2011,1705.53
6/8/2011,1686.91
6/9/2011,1689.5
6/10/2011,1662.91
6/13/2011,1664.25
6/14/2011,1686.57
6/15/2011,1658.81
6/16/2011,1631.59
6/17/2011,1646.73
6/20/2011,1638.95
6/21/2011,1666.7
6/22/2011,1671.86
6/23/2011,1628.03
6/24/2011,1633.62
6/27/2011,1634.73
6/28/2011,1650.02
6/29/2011,1680.66
6/30/2011,1708.08
7/1/2011,1716.47
7/4/2011,1727.43
7/5/2011,1722.64
7/6/2011,1710.84
7/7/2011,1718.77
7/8/2011,1707.35
7/11/2011,1665.71
7/12/2011,1652.04
7/13/2011,1679.7
7/14/2011,1666.87
7/15/2011,1661.14
7/18/2011,1633.16
7/19/2011,1654.3
7/20/2011,1676.06
7/21/2011,1704.67
7/22/2011,1717.06
7/25/2011,1706.03
7/26/2011,1719.24
7/27/2011,1696.67
7/28/2011,1684.27
7/29/2011,1679.84
8/1/2011,1663.45
8/2/2011,1635.03
8/3/2011,1606.71
8/4/2011,1547.43
8/5/2011,1513.23
8/8/2011,1462.29
8/9/2011,1471.04
8/10/2011,1442.47
8/11/2011,1466.85
8/12/2011,1498.56
8/15/2011,1526.62
8/16/2011,1521.92
8/17/2011,1530.55
8/18/2011,1465.9
8/19/2011,1446.14
8/22/2011,1444.74
8/23/2011,1461.26
8/24/2011,1469.71
8/25/2011,1457.04
8/26/2011,1455.41
8/29/2011,1482.51
8/30/2011,1491.72
8/31/2011,1523.58
9/1/2011,1521.62
9/2/2011,1488.02
9/5/2011,1428.45
9/6/2011,1408.57
9/7/2011,1447
9/8/2011,1453.64
9/9/2011,1405.87
9/12/2011,1364.68
9/13/2011,1381.44
9/14/2011,1387.46
9/15/2011,1425.29
9/16/2011,1436.62
9/19/2011,1400.5
9/20/2011,1418.97
9/21/2011,1403.16
9/22/2011,1331.35
9/23/2011,1338.48
9/26/2011,1341.16
9/27/2011,1405.75
9/28/2011,1394.51
9/29/2011,1402.75
9/30/2011,1373.33
10/3/2011,1343.2
10/4/2011,1310.15
10/5/2011,1336.85
10/6/2011,1379.96
10/7/2011,1400.85
10/10/2011,1430.84
10/11/2011,1434.51
10/12/2011,1460.25
10/13/2011,1449.68
10/14/2011,1463.69
10/17/2011,1459.17
10/18/2011,1439.42
10/19/2011,1456
10/20/2011,1427.6
10/21/2011,1468.8
10/24/2011,1491.03
10/25/2011,1484.08
10/26/2011,1477.82
10/27/2011,1553.31
10/28/2011,1560.85
10/31/2011,1505
11/1/2011,1440.44
11/2/2011,1451.28
11/3/2011,1464.76
11/4/2011,1466.29
11/7/2011,1460.06
11/8/2011,1468.93
11/9/2011,1441.39
11/10/2011,1423.78
11/11/2011,1460.88
11/14/2011,1448.02
11/15/2011,1430.99
11/16/2011,1426.06
11/17/2011,1413.57
11/18/2011,1400.49
11/21/2011,1361.13
11/22/2011,1356.86
11/23/2011,1329.58
11/24/2011,1322.57
11/25/2011,1321.23
11/28/2011,1366.44
11/29/2011,1381.76
11/30/2011,1427.27
12/1/2011,1431.7
12/2/2011,1441.07
12/5/2011,1455.3
12/6/2011,1438.59
12/7/2011,1444.37
12/8/2011,1421.67
12/9/2011,1428.19
12/12/2011,1404.67
12/13/2011,1396.1
12/14/2011,1363.55
12/15/2011,1368.46
12/16/2011,1370.78
12/19/2011,1360.97
12/20/2011,1387.78
12/21/2011,1384.81
12/22/2011,1393.43
12/23/2011,1401.6
12/26/2011,1403.33
12/27/2011,1405.36
12/28/2011,1386.64
12/29/2011,1393.45
12/30/2011,1412.55
1/2/2012,1422.4
1/3/2012,1446.64
1/4/2012,1439.89
1/5/2012,1416.47
1/6/2012,1406.71
1/9/2012,1405.1
1/10/2012,1428.96
1/11/2012,1419.33
1/12/2012,1423.02
1/13/2012,1415.22
1/16/2012,1417.89
1/17/2012,1437.05
1/18/2012,1445
1/19/2012,1464.78
1/20/2012,1472.05
1/23/2012,1487.63
1/24/2012,1476.25
1/25/2012,1475.53
1/26/2012,1505.67
1/27/2012,1495.58
1/30/2012,1480.91
1/31/2012,1486.74
2/1/2012,1514.86
2/2/2012,1518.58
2/3/2012,1529.46
2/6/2012,1529.55
2/7/2012,1540.09
2/8/2012,1544.48
2/9/2012,1549.8
2/10/2012,1524.97
2/13/2012,1538.87
2/14/2012,1526.16
2/15/2012,1537.05
2/16/2012,1530.02
2/17/2012,1548.44
2/20/2012,1571.27
2/21/2012,1563.57
2/22/2012,1553.17
2/23/2012,1559.01
2/24/2012,1573.82
2/27/2012,1565.16
2/28/2012,1571.22
2/29/2012,1567.67
3/1/2012,1570.58
3/2/2012,1561.54
3/5/2012,1554.08
3/6/2012,1513.86
3/7/2012,1515.1
3/8/2012,1548.16
3/9/2012,1544.13
3/12/2012,1540.16
3/13/2012,1556.73
3/14/2012,1553.96
3/15/2012,1565.87
3/16/2012,1581
3/19/2012,1586.11
3/20/2012,1569.05
3/21/2012,1559.97
3/22/2012,1553.81
3/23/2012,1556.76
3/26/2012,1569.73
3/27/2012,1573.84
3/28/2012,1558.22
3/29/2012,1542.83
3/30/2012,1553.46
4/2/2012,1570.08
4/3/2012,1559.16
4/4/2012,1512.53
4/5/2012,1509.02
4/6/2012,1506.03
4/9/2012,1505.19
4/10/2012,1481.99
4/11/2012,1486.73
4/12/2012,1506.27
4/13/2012,1488.02
4/16/2012,1486.07
4/17/2012,1509.39
4/18/2012,1508.23
4/19/2012,1502.34
4/20/2012,1511.15
4/23/2012,1481.26
4/24/2012,1494.9
4/25/2012,1504.32
4/26/2012,1513.11
4/27/2012,1521.38
4/30/2012,1516.21
5/1/2012,1512.74
5/2/2012,1504.56
5/3/2012,1503.67
5/4/2012,1483.87
5/7/2012,1471.98
5/8/2012,1454.15
5/9/2012,1440.42
5/10/2012,1446.19
5/11/2012,1444.52
5/14/2012,1418.66
5/15/2012,1402.7
5/16/2012,1385.67
5/17/2012,1378.79
5/18/2012,1356.9
5/21/2012,1364.43
5/22/2012,1384.17
5/23/2012,1345.65
5/24/2012,1354.4
5/25/2012,1350.38
5/28/2012,1354.37
5/29/2012,1365.02
5/30/2012,1339
5/31/2012,1332.89
6/1/2012,1312.34
6/4/2012,1308.01
6/5/2012,1314.44
6/6/2012,1341.84
6/7/2012,1361.94
6/8/2012,1344.48
6/11/2012,1355.92
6/12/2012,1355.34
6/13/2012,1363.06
6/14/2012,1360.75
6/15/2012,1375.59
6/18/2012,1380.42
6/19/2012,1400.77
6/20/2012,1411.88
6/21/2012,1396.21
6/22/2012,1379.85
6/25/2012,1362.37
6/26/2012,1358.99
6/27/2012,1373.42
6/28/2012,1373.62
6/29/2012,1423.38
7/2/2012,1431.87
7/3/2012,1445.28
7/4/2012,1440.74
7/5/2012,1429.12
7/6/2012,1413.83
7/9/2012,1403.07
7/10/2012,1405.56
7/11/2012,1405.58
7/12/2012,1385.21
7/13/2012,1402.86
7/16/2012,1407.06
7/17/2012,1403
7/18/2012,1417.29
7/19/2012,1434.68
